4129,ГУ МЧС Республика Дагестан,-1,-1,31785,189,69443,199,67278,237,72258,289,75274,269,102327,28,104866,25,115311,10,51,262,10,4.14
4130,ГУ МЧС Еврейская автономная область,42344,69,50931,69,74817,64,-1,-1,80880,22,92695,22,96110,21,127228,15,122216,16,68,188,104,2.91
4131,ГУ МЧС Забайкальский край,-1,-1,54629,200,69659,275,72152,273,71930,279,70753,249,79649,234,82939,253,83567,269,51,52,71,1.95
4132,ГУ МЧС Ивановская область,-1,-1,35757,140,42755,397,45908,448,45538,120,52188,47,59095,55,65408,60,73002,61,51,104,50,1.82
4133,ГУ МЧС Республика Ингушетия,-1,-1,-1,-1,68179,99,69571,121,80895,76,79029,67,86257,115,86605,112,84194,110,35,23,27,0.01
4134,ГУ МЧС Иркутская область,-1,-1,-1,-1,67550,602,71350,581,71113,609,71337,534,77899,521,82378,541,101341,559,35,50,45,1.5
4135,ГУ МЧС Кабардино-Балкарская республика,-1,-1,-1,-1,56157,334,74737,172,74758,159,73133,146,78522,151,111224,18,124459,18,35,121,10,2.25
4136,ГУ МЧС Калининградская область,34191,187,42710,190,52278,280,55983,267,77054,30,74381,27,79842,28,247846,129,106167,9,68,210,16,1.59
4138,ГУ МЧС Калужская область,33118,212,39074,255,52233,324,64831,48,64154,44,64195,44,69295,42,77402,45,87782,27,68,165,35,3.17
4139,ГУ МЧС Камчатский край,75224,141,84780,115,112683,168,119783,46,118273,72,102655,192,112526,140,120525,196,133423,215,68,77,98,2.54
4140,ГУ МЧС Карачаево-Черкесская республика,29273,104,-1,-1,66535,110,67874,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,131,163,4.3
4141,ГУ МЧС Республика Карелия,-1,-1,-1,-1,80900,316,79196,277,88176,50,100946,39,102964,43,119468,44,120415,9,35,48,-55,0.96
4142,ГУ МЧС Кемеровская область,-1,-1,46508,399,61998,535,70375,72,73652,113,81108,90,81834,79,85082,85,114536,52,51,146,49,4.09
4143,ГУ МЧС Кировская область,-1,-1,-1,-1,58277,404,35740,35,69463,21,65700,38,69699,42,81194,43,96033,41,35,64,0,1.44
4144,ГУ МЧС Республика Коми,56729,247,64660,348,86817,373,90114,348,87217,341,88862,318,96852,294,102059,295,162579,31,68,186,78,1.86
4145,ГУ МЧС Костромская область,27912,189,35197,195,53746,251,53660,273,64272,42,66290,37,67795,33,78936,32,82926,60,68,197,126,3.16
4146,ГУ МЧС Краснодарский край,-1,-1,-1,-1,28748,224,114375,11,91591,10,88606,11,85318,12,80222,93,81623,69,35,183,72,0.91
4147,ГУ МЧС Красноярский край,-1,-1,-1,-1,72146,648,139583,5,122469,7,127498,7,136206,6,137227,6,-1,-1,27,90,-53,0.63
4148,ГУ МЧС Курганская область,32767,337,34855,299,63216,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19984,1,23,92,-55,1.22
4149,ГУ МЧС Курская область,29490,327,34251,288,52009,338,68181,21,65365,31,71368,32,85770,31,80870,26,85774,7,68,190,-19,3.61
4150,ГУ МЧС Ленинградская область,33903,419,38414,405,48183,527,51556,527,-1,-1,-1,-1,-1,-1,109918,5,-1,-1,32,52,65,2.59
4151,ГУ МЧС Липецкая область,-1,-1,-1,-1,53637,185,57483,185,54666,183,66942,29,70395,31,89500,26,99544,6,35,85,-27,0.39
4152,ГУ МЧС Магаданская область,70250,91,85043,100,112937,112,118818,116,118813,90,134961,21,121333,58,147141,25,205000,16,68,191,65,2.57
4153,ГУ МЧС Республика Марий Эл,27574,131,35463,133,49515,189,65465,75,61541,59,63406,38,64233,19,74744,13,66070,10,68,139,25,4.3
4154,ГУ МЧС Республика Мордовия,-1,-1,-1,-1,50307,200,53358,203,55562,174,56007,200,75394,30,91240,30,103738,8,35,106,0,0.67
4155,ГУ МЧС Московская область,-1,-1,48739,197,58300,617,107689,8,70349,82,74289,76,88812,74,99089,66,88576,70,51,81,22,0.46
4156,ГУ МЧС Мурманская область,-1,-1,-1,-1,105106,226,119058,38,115804,35,124447,30,132095,29,147463,30,209495,27,35,99,31,1.69
4157,ГУ МЧС Ненецкий автономный округ,-1,-1,83807,20,105883,27,94491,45,93178,38,100132,41,121362,40,122113,39,-1,-1,42,45,99,1.38
4158,ГУ МЧС Нижегородская область,-1,-1,34108,629,51259,777,66773,90,52330,439,53133,505,83612,54,88317,43,102102,45,51,199,32,2.8
4159,ГУ МЧС Новгородская область,-1,-1,39942,159,55745,224,55348,220,63156,46,66767,50,70565,44,81757,43,76710,37,51,92,23,2.17
4160,ГУ МЧС Новосибирская область,-1,-1,-1,-1,-1,-1,57473,705,73338,17,74309,116,82018,62,96685,66,103551,67,26,80,2,2.16
4161,ГУ МЧС Омская область,-1,-1,38163,419,54942,521,61439,32,-1,-1,71077,100,78556,57,91376,10,107574,35,51,181,41,5.27
4162,ГУ МЧС Оренбургская область,-1,-1,-1,-1,59329,307,58993,318,61519,347,60543,303,65853,280,73561,224,67046,250,35,13,5,1.08
4163,ГУ МЧС Орловская область,-1,-1,-1,-1,48431,205,51026,213,59636,36,72301,33,70633,27,71531,20,-1,-1,27,47,-7,1.12
4164,ГУ МЧС Пензенская область,31754,162,35594,160,50476,248,62244,51,64999,43,66610,29,72639,25,-1,-1,112507,29,68,254,106,3.08
4165,ГУ МЧС Пермский край,34578,419,41925,434,58990,643,77118,62,78174,77,85750,75,88892,68,90693,69,110823,38,68,220,91,3.44
4166,ГУ МЧС Приморский край,-1,-1,74623,34,66969,468,70818,428,91233,73,89885,22,95566,53,107949,58,165572,7,51,121,23,0.67
4167,ГУ МЧС Псковская область,40788,181,39599,183,-1,-1,73000,268,56998,153,55792,144,59057,127,68734,129,70158,133,68,72,42,1.25
4170,ГУ МЧС Самарская область,-1,-1,-1,-1,53050,511,53821,515,54905,419,53607,352,-1,-1,82317,24,96599,35,35,82,5,0.63
4171,ГУ МЧС Саратовская область,-1,-1,33498,395,51570,544,66379,79,67724,60,68445,50,70478,46,85533,44,-1,-1,42,155,19,5.77
4172,ГУ МЧС Республика Саха (Якутия),68097,193,78126,194,96397,308,96433,325,113698,64,113989,58,118817,60,137209,41,220641,25,68,224,109,2.04
4173,ГУ МЧС Сахалинская область,-1,-1,112688,15,89748,170,107776,26,112861,20,129602,19,118677,20,146931,17,-1,-1,42,30,40,1.46
4174,ГУ МЧС Свердловская область,34880,821,42261,938,-1,-1,61254,890,67287,191,77948,143,91200,32,110368,55,-1,-1,58,216,59,2.3
4175,ГУ МЧС Республика Северная Осетия — Алания,-1,-1,36787,217,70835,201,74147,226,71916,196,74693,183,79418,195,-1,-1,96593,22,51,162,29,3.55
4176,ГУ МЧС Смоленская область,29186,145,39127,165,33542,62,66349,28,67739,27,68930,28,73492,25,89405,25,86735,25,68,197,110,2.37
4177,ГУ МЧС Ставропольский край,29594,353,-1,-1,56654,390,60828,404,62419,355,63926,322,-1,-1,75562,63,110152,4,58,155,61,2.58
4178,ГУ МЧС Тамбовская область,-1,-1,38777,137,-1,-1,57086,144,63666,30,74754,15,81229,11,99620,11,98221,5,42,156,39,2.26
4179,ГУ МЧС Республика Татарстан,-1,-1,36298,444,54144,693,43802,221,38249,100,54989,493,75378,166,-1,-1,93725,20,51,158,-32,2.0
4180,ГУ МЧС Тверская область,-1,-1,37951,283,49335,429,49335,761,64014,33,65899,33,87547,50,85501,20,-1,-1,42,125,6,1.37
4181,ГУ МЧС Томская область,-1,-1,-1,-1,66702,247,84000,59,86331,56,89723,40,99413,40,122812,5,102112,78,35,53,12,1.53
4182,ГУ МЧС Республика Тува (Тыва),-1,-1,-1,-1,85041,160,93259,114,106559,16,111881,18,116754,18,-1,-1,-1,-1,22,37,-5,0.83
4183,ГУ МЧС Тульская область,-1,-1,37533,238,52566,361,54806,367,52933,128,70223,42,71876,44,84239,46,91467,41,51,143,71,2.58
4184,ГУ МЧС Тюменская область,36007,439,40193,554,60226,541,73827,79,78183,72,83850,63,87368,61,96610,59,96475,53,68,167,14,2.62
4185,ГУ МЧС Удмуртская республика,-1,-1,40646,300,61362,341,62082,323,72700,36,77586,34,83089,30,105421,23,99566,33,51,144,13,2.95
4186,ГУ МЧС Ульяновская область,27503,156,36720,169,54561,179,-1,-1,60278,6,70604,9,74667,44,83410,47,104667,43,68,280,173,4.74
4187,ГУ МЧС Хабаровский край,-1,-1,-1,-1,77550,288,91008,52,90673,42,97588,34,87907,61,91647,57,112332,10,35,44,-12,0.75
4188,ГУ МЧС Республика Хакасия,-1,-1,-1,-1,73695,71,84703,262,79220,177,81172,159,84263,159,91152,170,109188,32,35,48,21,0.93
4189,ГУ МЧС Ханты-Мансийский автономный округ — Югра,66909,650,72607,772,94947,731,124210,111,123600,92,131426,90,134253,76,151818,81,205142,35,68,206,33,1.98
4190,ГУ МЧС Челябинская область,32759,592,40452,636,58730,655,60782,483,58902,627,-1,-1,65710,381,101885,36,79120,575,68,141,139,2.15
4191,ГУ МЧС Чеченская республика,-1,-1,72397,5,-1,-1,99360,22,87846,22,99653,23,102006,22,125307,23,99077,26,26,0,3,2.24
4192,ГУ МЧС Чувашская республика,-1,-1,34501,179,51362,235,69652,27,64473,42,69759,40,68996,39,79516,37,83383,40,51,141,45,5.64
4193,ГУ МЧС Чукотский автономный округ,79215,48,86692,48,118490,66,133752,22,-1,-1,-1,-1,159915,13,169924,11,262532,6,68,231,148,1.41
4194,ГУ МЧС Ямало-Ненецкий АО,74361,407,85194,464,108173,426,136060,103,109354,232,107519,250,114486,262,128013,291,203313,31,68,173,17,1.55
4195,ГУ МЧС Ярославская область,-1,-1,37586,263,50528,350,62498,44,64416,45,68699,45,75387,39,84640,43,76186,34,51,102,26,3.73
4197,Министерство по делам Северного Кавказа,-1,-1,-1,-1,-1,-1,106369,34,142002,39,109086,74,115603,69,106772,64,-1,-1,19,0,31,3.0
4198,Главное управление специальных программ Президента,196036,19,182480,12,209461,8,265014,9,225368,9,275379,6,270787,17,327555,10,237183,51,68,20,56,0.0
4203,Архивный комитет Санкт-Петербурга,-1,-1,-1,-1,-1,-1,97781,28,99916,28,116535,27,123884,16,127980,26,132362,23,26,35,29,1.42
4204,Жилищный комитет,88431,75,89796,74,94838,82,97728,83,96638,86,101407,90,102448,85,108603,102,100076,94,68,13,29,1.09
4205,Комитет государственного финансового контроля Санкт-Петербурга,-1,-1,-1,-1,-1,-1,108152,35,88060,50,91056,52,91848,52,98745,94,104952,47,26,-2,28,3.07
4206,Комитет имущественных отношений Санкт-Петербурга,-1,-1,-1,-1,-1,-1,108839,144,107936,151,100239,267,94225,237,100422,227,101261,232,26,-6,11,1.33
4207,Комитет по благоустройству Санкт-Петербурга,-1,-1,-1,-1,-1,-1,76705,74,81112,80,85082,70,91245,75,92602,170,93470,85,26,21,32,1.12
4208,Комитет по внешним связям Санкт-Петербурга,80080,30,97315,31,103246,26,101292,23,105394,25,119852,26,116208,26,110548,27,119729,33,68,49,51,1.1
4210,Комитет по государственному заказу Санкт-Петербурга,-1,-1,-1,-1,-1,-1,86336,56,88793,52,99902,55,100663,46,111659,41,111278,42,26,28,18,-1
4211,Комитет по государственному контролю, использованию и охране памятников истории и культуры,-1,-1,-1,-1,-1,-1,81778,97,73617,160,83640,163,87414,165,86547,319,90766,157,26,10,28,2.17
4212,Комитет по градостроительству и архитектуре,-1,-1,-1,-1,-1,-1,81865,129,86658,135,93813,134,86548,181,91042,392,95476,176,26,16,31,1.46
4213,Комитет по делам записи актов гражданского состояния,-1,-1,-1,-1,-1,-1,119580,39,108604,40,127748,43,128302,43,125665,39,134086,38,26,12,12,1.05
4214,Комитет по здравоохранению,-1,-1,-1,-1,-1,-1,129097,160,153123,149,162473,150,165836,151,195318,134,-1,-1,19,51,35,2.9
4215,Комитет по инвестициям Санкт-Петербурга,90764,30,75832,14,103456,13,93191,15,90691,18,109529,21,118173,19,128537,9,143962,13,68,58,26,2.46
4216,Комитет по информатизации и связи,-1,-1,-1,-1,-1,-1,103985,24,105059,1,121927,33,103905,32,131308,31,-1,-1,19,26,36,1.26
4218,Комитет по культуре Санкт-Петербурга,-1,-1,-1,-1,-1,-1,108584,177,129308,173,142418,176,159086,176,172821,167,185606,166,26,70,66,2.96
4220,Комитет по молодежной политике и взаимодействию с общественными организациями,-1,-1,-1,-1,-1,-1,83950,31,73913,32,92495,33,84439,40,96493,38,96051,42,26,14,34,4.49
4221,Комитет по науке и высшей школе,-1,-1,-1,-1,-1,-1,100338,37,91029,32,108406,36,114269,35,124888,67,138581,44,26,38,45,2.04
4222,Комитет по образованию,-1,-1,-1,-1,-1,-1,92962,153,105689,150,113646,147,121254,139,112224,276,134065,146,26,44,36,1.74
4223,Комитет по печати и взаимодействию со средствами массовой информации,-1,-1,-1,-1,-1,-1,86237,33,90898,33,91719,41,98413,40,100304,37,105634,48,26,22,38,1.77
4225,Комитет по промышленной политике, инновациям и торговле Санкт-Петербурга,-1,-1,-1,-1,-1,-1,92523,49,90981,52,105344,54,107523,59,94743,49,97205,116,26,5,37,1.93
4226,Комитет по развитию предпринимательства и потребительского рынка Санкт-Петербурга,-1,-1,-1,-1,-1,-1,79590,84,81721,86,87784,89,90932,76,101046,79,-1,-1,19,26,25,2.75
4227,Комитет по развитию транспортной инфраструктуры Санкт-Петербурга,-1,-1,-1,-1,-1,-1,83610,94,78329,94,90352,98,87877,98,90193,102,96699,94,26,15,15,1.27
4228,Комитет по развитию туризма Санкт-Петербурга,-1,-1,-1,-1,-1,-1,93780,19,77377,23,106041,29,105004,28,121347,24,119259,23,26,27,38,2.76
4229,Комитет по социальной политике Санкт-Петербурга,-1,-1,-1,-1,-1,-1,102656,36,95699,1,94796,2,176597,1,149552,1,129754,128,26,26,91,2.92
4230,Комитет по строительству,-1,-1,-1,-1,-1,-1,80480,105,79078,106,88254,91,95118,92,105152,82,-1,-1,19,30,18,2.27
4231,Комитет по тарифам Санкт-Петербурга,-1,-1,-1,-1,-1,-1,103587,28,99777,29,104408,53,95681,55,99251,49,103010,49,26,0,47,1.39
4232,Комитет по транспорту,-1,-1,68085,47,72566,46,79440,49,81245,49,95096,49,95958,52,91320,54,103010,54,51,51,70,1.65
4233,Комитет по труду и занятости населения Санкт-Петербурга,-1,-1,-1,-1,-1,-1,110009,41,110805,44,118910,49,111522,57,101948,67,110093,71,26,0,25,1.04
4234,Комитет по физической культуре и спорту,-1,-1,-1,-1,-1,-1,105654,54,104669,59,124666,54,129239,56,138275,67,129723,61,26,22,28,1.69
4235,Комитет по экономической политике и стратегическому планированию Санкт-Петербурга,-1,-1,-1,-1,-1,-1,78176,93,78465,79,98985,66,97229,78,102990,76,-1,-1,19,31,16,2.42
4236,Комитет по энергетике и инженерному обеспечению,-1,-1,-1,-1,-1,-1,108628,33,108935,33,119857,34,116993,43,107396,43,127470,44,26,17,26,1.62
4237,Комитет финансов Санкт-Петербурга,84589,192,85872,183,94345,174,93124,332,95377,314,191012,1,123883,128,140823,70,-1,-1,58,66,24,0.66
4238,Управление ветеринарии Санкт-Петербурга,67563,36,77188,36,80782,39,92314,36,97637,39,93862,41,92606,38,90098,40,92641,36,68,37,37,0.83
4239,Управление по развитию садоводства и огородничества Санкт-Петербурга,86973,8,96753,7,134746,8,95201,11,138702,12,136368,12,121642,10,147659,8,146040,7,68,67,64,1.48
4240,Управление социального питания,64454,13,68895,14,75701,16,79458,17,88829,16,87592,16,87358,15,88100,15,103723,15,68,60,64,1.25
4241,Государственная административно-техническая инспекция,61679,100,68195,78,71636,77,83940,86,80093,84,85991,83,87409,117,88002,119,95230,125,68,54,64,1.4
4242,Государственная жилищная инспекция Санкт-Петербурга,57363,66,53946,116,75914,154,74120,145,73846,173,94288,155,87564,174,90400,165,94733,156,68,65,131,3.09
4243,Государственная инспекция Санкт-Петербурга по надзору за техническим состоянием самоходных машин и других видов техники (Гостехнадзор Санкт-Петербурга),65461,35,66865,36,69914,37,72907,34,69974,35,85934,36,81626,36,109142,79,103659,31,68,58,49,0.98
4244,Служба государственного строительного надзора и экспертизы Санкт-Петербурга,70282,74,75010,72,76792,74,89051,77,80102,80,95910,79,99822,76,95737,187,101526,82,68,44,51,1.1
4248,Управление ФАС Республика Адыгея,-1,-1,-1,-1,-1,-1,28858,7,28674,9,36937,9,30626,8,33333,8,41666,9,26,44,44,1.81
4249,Управление ФАС Республика Алтай,35947,10,29882,10,39632,7,-1,-1,38796,5,34757,8,42333,9,45066,12,41955,11,68,16,18,1.39
4250,Управление ФАС Алтайский край,-1,-1,-1,-1,26288,12,33714,13,46776,6,51248,7,51248,15,54320,7,54646,8,35,107,47,2.96
4251,Управление ФАС Амурская область,25015,22,27473,22,27331,18,37969,19,32121,16,49536,7,55876,7,55876,7,56681,8,68,126,78,0.96
4253,Управление ФАС Республика Башкортостан,22023,37,22474,37,-1,-1,43169,12,36606,14,46566,13,52876,14,53583,17,47885,13,68,117,53,1.1
4254,Управление ФАС Белгородская область,20630,30,22047,30,28064,12,35601,12,30830,10,37905,9,37866,10,42311,10,48175,6,68,133,33,0.87
4255,Управление ФАС Брянская область,53030,3,23951,8,15313,7,30275,2,29475,3,40838,3,38710,3,42962,3,51379,3,11,-36,-45,0.98
4256,Управление ФАС Республика Бурятия,27968,17,-1,-1,29429,18,39790,11,39656,8,41631,9,39812,9,50239,9,55347,10,68,97,69,0.94
4257,Управление ФАС Владимирская область,-1,-1,-1,-1,-1,-1,33549,9,30857,9,37895,10,36187,8,41503,7,40123,8,26,19,18,0.92
4258,Управление ФАС Волгоградская область,-1,-1,-1,-1,30632,11,-1,-1,32841,14,32300,11,36364,10,38373,25,42408,13,35,38,52,1.21
4259,Управление ФАС Вологодская область,-1,-1,22792,32,23544,32,30451,29,27605,4,27238,5,31397,5,46517,4,45826,4,19,33,31,0.81
4261,Управление ФАС Еврейская автономная область,-1,-1,-1,-1,32585,9,35359,9,34815,8,42413,10,38350,8,51421,8,-1,-1,27,57,52,3.17
4262,Управление ФАС Забайкальский край,41037,2,-1,-1,50829,4,52390,3,57472,6,106408,2,53852,6,54299,6,72677,6,14,26,26,2.19
4263,Управление ФАС Ивановская область,20879,19,19792,18,33333,3,34962,3,33909,3,34112,3,38710,3,42795,3,58120,3,11,-5,-5,1.66
4264,Управление ФАС Республика Ингушетия,19922,13,20180,8,20353,7,58923,2,28131,8,22626,8,26563,9,33988,10,34084,9,68,71,64,3.74
4265,Управление ФАС Иркутская область,29004,39,-1,-1,33385,8,38858,8,44532,18,48807,19,56392,17,51072,14,56417,12,68,94,44,1.41
4266,Управление ФАС Кабардино-Балкарская республика,18614,16,20871,19,20229,12,26819,13,25257,11,26946,12,29277,16,30398,17,-1,-1,58,63,65,2.14
4267,Управление ФАС Калининградская область,-1,-1,-1,-1,-1,-1,35260,21,35794,20,34232,19,29555,21,33348,19,40432,6,26,14,-23,2.21
4268,Управление ФАС Республика Калмыкия,21287,12,22601,11,25000,10,25000,11,25000,7,33333,7,33333,7,-1,-1,-1,-1,52,56,53,0.88
4269,Управление ФАС Калужская область,31959,2,18610,13,23043,10,-1,-1,27493,29,40443,16,30788,13,32152,16,29334,14,51,57,67,2.95
4271,Управление ФАС Карачаево-Черкесская республика,16598,8,20423,7,24892,3,29275,3,30439,3,26202,1,37052,1,-1,-1,-1,-1,11,23,18,0.3
4273,Управление ФАС Кемеровская область,21625,60,23978,43,38218,15,46208,16,34171,16,40300,15,36895,14,40541,13,46721,14,68,116,-15,1.53
4274,Управление ФАС Кировская область,23449,16,27322,14,28080,18,32421,13,33314,12,38578,11,45638,8,32030,15,35161,21,68,49,67,2.58
4275,Управление ФАС Республика Коми,31746,22,36501,19,37500,10,41666,9,58333,4,54166,4,50000,3,58333,4,70833,4,32,31,-15,1.11
4276,Управление ФАС Костромская область,20890,19,21271,16,25000,6,-1,-1,34772,6,31508,8,31194,12,41400,8,38807,6,68,85,1,0.0
4277,Управление ФАС Краснодарский край,-1,-1,-1,-1,-1,-1,70369,4,38773,12,42538,8,41882,10,43875,8,37437,5,8,13,-13,1.88
4278,Управление ФАС Красноярский край,49000,870,32741,71,59901,276,73434,281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,49,-19,1.06
4279,Управление ФАС Курганская область,-1,-1,21898,5,24645,19,32364,21,24792,16,32646,17,33577,14,42931,10,35696,14,35,44,25,7.32
4281,Управление ФАС Ленинградская область,23590,28,20409,28,29428,6,41666,5,41666,7,41666,6,50000,7,33045,22,39926,23,68,69,57,1.08
4282,Управление ФАС Магаданская область,-1,-1,-1,-1,-1,-1,54973,30,58333,14,54166,16,51409,14,60054,14,62753,13,26,14,-16,1.42
4283,Управление ФАС Республика Марий Эл,19439,11,18197,12,19896,8,40890,5,15270,13,23454,14,27086,15,27322,12,30339,13,68,56,60,4.0
4284,Управление ФАС Республика Мордовия,-1,-1,-1,-1,-1,-1,29316,5,29590,8,40430,9,36080,5,40273,5,36061,5,1,36,46,3.74
4285,Управление ФАС Московская область,19520,52,25467,38,26484,43,29024,46,29024,39,33119,36,58120,43,62914,45,84245,51,68,331,325,7.0
4286,Управление ФАС Мурманская область,40064,24,43162,26,-1,-1,58333,19,52017,16,53963,18,54616,13,78465,17,70083,12,68,74,41,0.45
4287,Управление ФАС Ненецкий автономный округ,22275,7,27844,5,25650,6,51358,5,47501,3,64242,6,47056,4,35110,4,36072,7,68,61,61,5.37
4288,Управление ФАС Нижегородская область,19037,41,19206,43,20047,42,24653,45,22977,49,33209,10,48311,10,42363,7,69718,7,68,266,86,2.58
4289,Управление ФАС Новгородская область,20199,17,25869,14,-1,-1,25882,16,25910,14,29447,12,32865,30,31776,18,35495,16,68,75,69,1.58
4290,Управление ФАС Новосибирская область,25736,42,27064,40,-1,-1,48152,8,50401,24,55833,22,57403,23,64010,26,66260,23,68,157,99,0.98
4291,Управление ФАС Омская область,21529,36,22074,40,34522,7,38814,7,39952,8,43359,7,42525,7,50601,8,52072,8,68,141,44,1.48
4292,Управление ФАС Оренбургская область,20554,31,20795,39,24258,37,37546,6,31737,7,32599,32,41466,6,48676,6,66851,7,68,225,61,1.85
4293,Управление ФАС Орловская область,17509,21,16342,24,18714,19,27705,13,27124,13,28533,17,-1,-1,36841,16,-1,-1,58,110,96,2.09
4294,Управление ФАС Пензенская область,20681,18,20760,21,23784,1,33808,10,57327,2,38434,10,46855,9,39788,14,57666,9,68,178,117,1.91
4295,Управление ФАС Пермский край,22541,40,-1,-1,32260,15,36768,14,43375,10,47463,13,-1,-1,-1,-1,-1,-1,48,110,34,0.73
4298,Управление ФАС Ростовская область,24453,21,25189,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,3,51,0.55
4299,Управление ФАС Рязанская область,20136,21,20360,19,33333,4,33333,5,33333,5,33333,5,33333,3,34495,5,-1,-1,11,1,-2,0.5
4300,Управление ФАС Самарская область,18384,40,17773,44,18724,48,20247,20,47215,8,28861,7,40099,6,45166,6,42840,8,68,133,14,2.83
4301,Управление ФАС Саратовская область,19284,37,19459,28,19863,7,28813,7,43830,7,42450,6,34982,6,46280,6,54697,6,68,183,40,0.5
4302,Управление ФАС Республика Саха (Якутия),38002,33,-1,-1,46292,17,51596,24,49449,39,49848,27,52458,26,56545,22,-1,-1,58,48,17,3.63
4303,Управление ФАС Сахалинская область,33831,13,29200,16,33333,15,50000,19,41666,19,-1,-1,48859,35,50000,13,45833,10,68,35,25,2.5
4304,Управление ФАС Свердловская область,36724,2,-1,-1,46000,7,59056,5,34625,9,51013,10,83100,8,50089,7,58189,8,35,26,28,2.28
4305,Управление ФАС Республика Северная Осетия — Алания,19897,17,20171,17,18248,18,47304,4,36635,4,35917,5,32971,6,26769,7,39735,9,68,99,57,0.98
4306,Управление ФАС Смоленская область,21836,17,23647,19,41666,5,50000,5,48458,10,58333,4,54166,4,37500,4,50000,4,46,121,60,1.23
4307,Управление ФАС Ставропольский край,21602,37,19266,53,28365,6,42517,7,47900,7,38989,13,-1,-1,52948,7,66017,8,68,205,65,0.73
4308,Управление ФАС Тамбовская область,19355,25,18136,20,-1,-1,26381,9,29166,8,29166,8,33333,7,45368,5,46278,5,52,72,4,1.34
4309,Управление ФАС Республика Татарстан,-1,-1,-1,-1,-1,-1,61628,4,59256,9,56657,8,83922,4,49366,8,-1,-1,8,-16,-21,12.03
4310,Управление ФАС Тверская область,21316,18,22824,17,33333,4,41666,4,40643,4,41002,4,41964,4,48349,4,-1,-1,11,7,2,1.27
4311,Управление ФАС Томская область,24884,27,-1,-1,29166,14,33333,14,50000,7,50000,17,41666,9,47968,7,57372,8,68,130,16,0.78
4312,Управление ФАС Республика Тува (Тыва),-1,-1,-1,-1,33293,9,31413,6,49493,5,45187,7,44893,8,64020,8,48853,7,35,46,28,2.51
4313,Управление ФАС Тульская область,-1,-1,23291,25,33318,10,33130,7,33130,3,34148,4,39451,4,38615,4,46356,4,19,42,-15,0.93
4314,Управление ФАС Тюменская область,23678,24,24679,31,23573,26,26584,32,32970,26,36841,27,36675,22,33820,19,38163,23,68,61,57,2.71
4315,Управление ФАС Удмуртская республика,26289,30,29256,23,23693,27,28505,5,35996,5,46058,4,53451,4,54074,5,63488,5,23,-9,-11,1.27
4316,Управление ФАС Ульяновская область,-1,-1,-1,-1,20456,29,25000,11,28162,7,30574,6,59099,6,82854,5,30431,5,22,188,44,2.32
4317,Управление ФАС Хабаровский край,-1,-1,-1,-1,29688,34,36515,37,39094,36,39882,39,43362,33,47782,33,51119,38,35,72,81,2.39
4318,Управление ФАС Республика Хакасия,29821,15,32293,17,37316,5,40930,9,41632,9,49860,13,47551,10,52797,7,-1,-1,58,77,39,0.64
4319,Управление ФАС Ханты-Мансийский автономный округ — Югра,40325,22,38391,16,74799,8,64820,8,66119,9,71321,9,56990,7,69974,6,79051,7,68,96,1,2.7
4320,Управление ФАС Челябинская область,25487,48,-1,-1,37345,3,45596,4,34391,4,49866,4,58907,3,54082,6,55942,3,58,112,-32,1.91
4321,Управление ФАС Чеченская республика,-1,-1,17732,4,28200,5,32519,6,31859,7,33235,7,32895,8,36971,8,40700,12,26,25,54,6.42
4322,Управление ФАС Чувашская республика,20491,21,21009,18,21376,21,56101,7,36642,6,41398,7,57706,7,44218,7,51240,7,68,150,63,1.58
4323,Управление ФАС Чукотский автономный округ,57032,5,46310,4,-1,-1,75759,2,62239,4,71099,8,59632,6,36798,7,-1,-1,6,-48,-49,5.48
4324,Управление ФАС Ямало-Ненецкий АО,49763,10,67431,9,67583,10,67500,9,25378,8,62452,9,60529,11,60852,22,65213,15,68,31,85,2.11
4325,Управление ФАС Ярославская область,19121,28,-1,-1,26756,31,32741,12,36471,13,76058,2,40726,9,38899,8,-1,-1,58,103,20,1.15
4419,Управление Роспотребнадзора Республика Адыгея,22066,68,22212,64,34738,7,34514,16,31360,17,34396,22,36796,15,38000,16,54786,14,68,148,75,0.18
4420,Управление Роспотребнадзора Республика Алтай,33669,51,35495,44,43167,20,100906,230,99655,227,76923,3,-1,-1,-1,-1,-1,-1,46,195,401,0.0
4422,Управление Роспотребнадзора Амурская область,42733,57,43275,65,39570,12,53253,13,50161,9,66433,7,51479,7,82697,9,65844,7,68,54,2,0.56
4423,Управление Роспотребнадзора Архангельская область,34620,132,-1,-1,-1,-1,58648,15,-1,-1,-1,-1,-1,-1,67809,11,-1,-1,58,95,-12,0.0
4424,Управление Роспотребнадзора Астраханская область,-1,-1,22562,116,33598,7,41218,7,49649,5,43866,6,57954,6,54343,6,61047,8,51,170,-52,3.42
4425,Управление Роспотребнадзора Республика Башкортостан,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55593,69,57259,37,57712,37,73103,34,13,31,13,2.46
4426,Управление Роспотребнадзора Белгородская область,21107,152,22161,149,-1,-1,29736,12,36456,9,47369,7,33596,6,35236,7,39711,7,68,88,-49,0.43
