50,Прокуратура Московской области,77906,56,75548,54,94071,54,130834,54,119169,52,123390,53,126645,54,136640,55,171946,53,68,120,117,1.71
51,Прокуратура Мурманской области,-1,-1,157719,20,190048,17,258726,19,248020,23,255450,21,261897,23,280238,30,334695,17,51,112,110,2.47
52,Прокуратура Нижегородской области,67027,60,-1,-1,88862,63,122194,62,105396,61,104385,60,110699,58,117326,63,146920,62,68,119,121,1.84
53,Прокуратура Новгородской области,61620,25,61726,25,86868,24,113166,21,101211,22,102357,24,103820,31,106650,22,133202,20,68,116,86,2.27
54,Прокуратура Новосибирской области,77182,49,75505,49,100519,46,-1,-1,126361,47,131589,55,134560,49,135790,51,175616,42,68,127,106,1.64
55,Прокуратура Омской области,71677,43,68587,43,88940,44,123840,43,116060,41,115005,43,115785,42,129504,43,152747,38,68,113,108,2.04
56,Прокуратура Орловской области,70764,32,64247,30,84873,30,112469,30,102678,28,102080,30,105306,29,110169,26,140319,26,68,98,94,2.2
57,Прокуратура Пензенской области,-1,-1,73419,35,92885,35,116363,34,112523,35,103148,35,99387,30,114255,35,133654,36,51,82,82,2.15
60,Прокуратура Пермского края,75262,62,78691,62,103670,61,140777,57,119867,62,127488,63,129530,61,141185,61,174926,59,68,132,125,2.36
61,Прокуратура Приморского края,96632,40,104472,45,130834,35,173573,39,159393,37,166639,37,164007,36,177689,33,219317,35,68,126,119,1.9
62,Прокуратура Псковской области,-1,-1,58331,30,77200,29,110601,31,102118,30,106095,28,105412,26,104780,29,137104,28,51,135,131,2.73
63,Прокуратура Ростовской области,64577,62,68404,66,85946,68,121910,68,107950,66,107064,66,110109,65,122495,64,145715,63,68,125,126,1.75
64,Прокуратура Самарской области,63837,48,67681,45,84887,50,116805,43,107278,41,110119,51,108361,50,128126,49,151147,48,68,136,136,2.12
65,Прокуратура города Санкт-Петербурга,76902,24,66589,9,93096,30,140330,26,126389,25,130404,25,129543,25,147527,27,174546,27,68,126,130,2.48
66,Прокуратура Саратовской области,-1,-1,-1,-1,82373,53,118439,52,102640,54,106749,50,108139,47,116204,51,149798,45,35,81,63,2.74
67,Прокуратура Свердловской области,85489,69,79064,68,102974,66,147211,70,134203,67,130912,69,136958,66,153215,69,177937,67,68,108,106,2.02
68,Прокуратура Ставропольского края,-1,-1,73458,36,115997,10,177827,5,122927,4,119118,4,114800,52,126857,40,153206,40,51,108,111,2.07
69,Прокуратура Тамбовской области,66897,32,71338,33,89926,32,123047,32,112091,33,113436,32,115627,30,127233,32,155297,29,68,132,122,1.86
70,Прокуратура Республики Татарстан,78481,79,77695,59,98959,60,134148,56,122341,58,119016,60,121563,56,127801,50,-1,-1,58,62,33,1.55
71,Прокуратура Тульской области,61849,36,73413,37,77164,37,-1,-1,114083,37,108076,37,108050,37,110711,36,140385,36,68,126,126,2.05
72,Прокуратура Республики Тува (Тыва),101594,42,104890,44,133840,43,207239,19,183712,18,-1,-1,-1,-1,219515,14,280113,15,68,175,108,2.0
73,Прокуратура Тюменской области,69287,28,69817,29,99940,29,130522,27,109789,27,112461,25,127724,27,143318,30,180853,28,68,161,161,1.9
74,Прокуратура Удмуртской республики,79453,33,74620,33,103188,43,143795,36,123837,36,123477,35,131851,35,138091,34,180969,36,68,127,130,2.09
75,Прокуратура Ульяновской области,74987,29,59267,79,74813,79,113331,32,103340,31,105105,31,106926,30,123104,29,155527,28,68,107,104,2.18
76,Прокуратура Челябинской области,84570,55,84829,60,111678,60,142521,63,129695,114,129738,53,136417,56,144125,55,175932,50,68,108,101,1.87
77,Прокуратура Чеченской республики,-1,-1,-1,-1,128677,19,172245,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,33,36,5.75
78,Прокуратура Чувашской республики,71246,30,75737,30,94230,30,128047,28,120364,28,119767,24,123575,26,130669,28,-1,-1,58,83,79,1.64
79,Прокуратура Республики Саха (Якутия),-1,-1,136571,38,191765,41,257946,34,246914,42,240284,31,255765,34,268298,31,322564,30,51,136,121,2.36
80,Прокуратура Еврейской автономной области,95893,8,101178,9,128727,9,183597,9,191583,8,181634,8,169419,8,187305,9,245141,9,68,155,162,2.3
81,Прокуратура Сахалинской области,134353,20,122670,24,160117,24,231921,24,212422,24,201014,22,216533,24,228566,25,291393,23,68,116,121,2.72
82,Прокуратура Чукотского автономного округа,182820,16,171879,16,242376,16,344245,7,325237,7,323105,8,314329,6,366762,6,-1,-1,58,100,85,1.74
83,Прокуратура Белгородской области,-1,-1,80341,26,93420,52,127034,24,107856,24,109155,24,115993,25,120385,24,147689,22,51,83,79,2.06
84,Прокуратура Калужской области,72923,30,64249,24,80717,30,113219,30,103546,30,108337,30,111734,30,118658,32,150905,31,68,106,108,1.94
85,Прокуратура Курганской области,67358,31,76923,30,94537,30,126916,29,107084,28,108243,27,123480,28,124918,27,151584,28,68,125,116,2.21
86,Прокуратура Ивановской области,70493,26,73024,25,88440,25,133955,23,110160,24,115019,26,114625,27,112109,29,136824,29,68,94,99,2.46
87,Прокуратура Смоленской области,-1,-1,68417,34,77166,33,111194,31,105606,32,106372,32,109357,34,123160,34,139074,29,51,103,92,1.9
88,Прокуратура Тверской области,59592,44,65608,40,82717,42,110191,43,98886,39,102923,40,107881,44,115821,41,146919,44,68,146,146,2.28
115,Прокуратура Республики Адыгея,64143,9,64978,10,82063,11,105420,11,110620,9,118379,10,121383,11,121796,11,131604,11,68,105,107,2.12
269,Прокуратура Республики Ингушетия,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167712,8,-1,-1,200353,10,-1,-1,6,19,37,1.67
270,Прокуратура Республики Кабардино-Балкария,101680,17,110830,17,132702,16,169262,17,-1,-1,147019,34,-1,-1,168758,30,209179,15,68,105,102,1.4
271,Прокуратура Республики Карелия,137562,19,119540,22,162273,24,203580,22,205424,23,219136,21,222183,19,223279,23,288349,21,68,109,110,2.62
272,Прокуратура Республики Северная Осетия - Алания,89515,33,93195,36,137901,16,175575,16,164184,15,164064,15,164041,15,169160,14,205065,11,68,129,90,1.22
273,Прокуратура Республики Хакасия,95851,15,92591,15,127089,13,178440,14,159974,15,154514,15,177549,14,220520,11,245345,14,68,155,142,2.35
274,Прокуратура Хабаровского края,112776,34,119974,34,141232,33,196179,32,189222,34,175851,32,188435,31,208887,30,251415,30,68,122,113,2.23
275,Прокуратура Оренбургской области,63447,186,63041,189,84906,182,138208,51,118341,52,120642,48,122055,50,-1,-1,158993,47,68,150,77,1.54
276,Прокуратура Рязанской области,67760,32,68976,30,82374,34,126225,34,106232,33,114045,67,115125,33,114159,29,139044,31,68,105,104,1.67
277,Прокуратура Томской области,107997,30,106184,29,136541,28,187696,29,168755,29,160940,27,171349,60,181823,29,214749,26,68,98,94,1.83
278,Прокуратура Ярославской области,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112360,48,117343,28,142328,21,154791,48,13,37,37,1.1
280,Прокуратура Ханты-Мансийского автономного округа - Югры,136053,25,133692,25,-1,-1,232528,23,210043,24,191722,49,223719,23,247392,21,313349,19,68,130,105,1.86
281,Прокуратура Ямало-Ненецкого автономного округа,121908,16,124886,19,-1,-1,243528,17,218647,18,223399,16,263367,16,233318,17,289250,16,68,137,137,3.45
831,Генеральная прокуратура,108368,166,113877,165,145700,164,234782,161,221613,168,212959,178,214165,196,232655,183,272660,162,68,151,150,2.71
6400,Главная военная прокуратура,195512,32,164618,30,261911,30,311634,29,318737,26,301425,30,328010,24,300446,11,357260,18,68,82,65,1.63
6486,Московская городская военная прокуратура,154026,13,130218,13,206820,12,209483,13,197782,13,209953,13,252549,11,235706,9,243404,8,68,58,44,0.99
6487,Военная прокуратура Балтийского флота,134242,8,133824,8,183086,8,173949,8,200853,8,191243,8,218303,8,256916,7,213453,4,58,91,68,0.5
6488,Военная прокуратура Восточного военного округа,197452,24,192053,25,236196,24,234533,23,226764,24,249609,17,346867,3,357763,3,286698,18,68,45,37,1.11
6489,Военная прокуратура Южного военного округа,147526,15,164227,19,196187,21,207739,25,209277,28,228746,26,262553,30,400682,3,246212,6,68,66,42,1.92
6490,Военная прокуратура Центрального военного округа,159144,33,148947,32,201811,33,205265,32,208298,32,218349,31,241836,32,240391,30,241311,25,68,51,43,1.04
6491,Военная прокуратура Западного военного округа,174391,31,134368,31,197906,30,199160,29,209953,30,196896,29,326525,4,348491,4,332873,4,48,12,12,1.14
6492,Военная прокуратура Ракетных войск стратегического назначения,161123,21,138321,20,202432,17,211547,17,225902,17,210974,14,251459,15,239396,14,262110,5,58,48,25,0.91
6493,Военная прокуратура Тихоокеанского флота,245591,12,219967,11,243278,11,251606,11,243244,11,268116,10,339287,2,305110,10,263031,7,68,7,-1,2.43
6494,Военная прокуратура Северного флота,314658,10,268339,8,275642,9,313326,8,285686,9,275442,7,391542,1,311176,7,324288,7,68,3,-1,1.43
6495,Военная прокуратура Черноморского флота,-1,-1,-1,-1,-1,-1,243990,8,213404,8,235305,8,251662,7,261820,6,267194,7,26,9,8,0.1
6539,Крым, должностные лица (Прокуратура),-1,-1,-1,-1,-1,-1,100712,30,108051,29,120520,29,105055,33,126702,28,151310,28,26,50,37,1.46
6540,Севастополь, должностные лица (Прокуратура),-1,-1,-1,-1,-1,-1,102718,9,149274,9,114431,9,105302,9,203485,9,155229,9,26,51,51,1.77
