1992,Белгородская область,1404959.0
1992,Брянская область,1456025.0
1992,Бурятия,1052030.0
1992,Владимирская область,1647701.0
1992,Волгоградская область,2656164.0
1992,Вологодская область,1353220.0
1992,Воронежская область,2467384.0
1992,Дагестан,1937297.0
1992,Еврейская автономная область,220231.0
1992,Забайкальский край,1307810.0
1992,Ивановская область,1285299.0
1992,Ингушетия,194105.0
1992,Иркутская область,2793856.0
1992,Кабардино-Балкария,794380.0
1992,Калининградская область,898578.0
1992,Калмыкия,325524.0
1992,Калужская область,1074673.0
1992,Камчатский край,475987.0
1992,Карачаево-Черкесия,428795.0
1992,Карелия,789509.0
1992,Кемеровская область,3098685.0
1992,Кировская область,1645091.0
1992,Костромская область,801880.0
1992,Краснодарский край,4763741.0
1992,Красноярский край,3164219.0
1992,Крым,
1992,Курганская область,1106527.0
1992,Курская область,1325156.0
1992,Ленинградская область,1678862.0
1992,Липецкая область,1232409.0
1992,Магаданская область,365311.0
1992,Марий Эл,757351.0
1992,Мордовия,960443.0
1992,Москва,9067808.0
1992,Московская область,6719121.0
1992,Мурманская область,1170371.0
1992,Ненецкий автономный округ,50245.0
1992,Нижегородская область,3762340.0
1992,Новгородская область,748820.0
1992,Новосибирская область,2749253.0
1992,Омская область,2165262.0
1992,Оренбургская область,2168257.0
1992,Орловская область,899207.0
1992,Пензенская область,1547783.0
1992,Пермский край,3012524.0
1992,Приморский край,2314531.0
1992,Псковская область,837683.0
1992,Республика Алтай,196962.0
1992,Республика Коми,1222134.0
1992,Республика Тыва,303300.0
1992,Ростовская область,4370389.0
1992,Рязанская область,1344383.0
1992,Самарская область,3253228.0
1992,Санкт-Петербург,4986405.0
1992,Саратовская область,2707547.0
1992,Сахалинская область,714320.0
1992,Свердловская область,4754897.0
1992,Севастополь,
1992,Северная Осетия,705019.0
1992,Смоленская область,1152141.0
1992,Ставропольский край,2522703.0
1992,Тамбовская область,1303360.0
1992,Татарстан,3692334.0
1992,Тверская область,1648880.0
1992,Томская область,1078596.0
1992,Тульская область,1838700.0
1992,Тюменская область,1401423.0
1992,Удмуртия,1622149.0
1992,Ульяновская область,1432140.0
1992,Хабаровский край,1624416.0
1992,Хакасия,573998.0
1992,Ханты-Мансийский автономный округ,1271505.0
1992,Челябинская область,3703516.0
1992,Чечня,1224703.0
1992,Чувашия,1344014.0
1992,Чукотский автономный округ,147930.0
1992,Якутия,1100342.0
1992,Ямало-Ненецкий автономный округ,477111.0
1992,Ярославская область,1469449.0
1993,Адыгея,446191.0
1993,Алтайский край,2680334.0
1993,Амурская область,1029516.0
1993,Архангельская область,1489573.0
1993,Астраханская область,1004737.0
1993,Башкортостан,4022150.0
1993,Белгородская область,1419743.0
1993,Брянская область,1460144.0
1993,Бурятия,1046176.0
1993,Владимирская область,1642469.0
1993,Волгоградская область,2676779.0
1993,Вологодская область,1351869.0
1993,Воронежская область,2478686.0
1993,Дагестан,1990359.0
1993,Еврейская автономная область,217801.0
1993,Забайкальский край,1283764.0
1993,Ивановская область,1279087.0
1993,Ингушетия,195821.0
1993,Иркутская область,2784043.0
1993,Кабардино-Балкария,803318.0
1993,Калининградская область,911348.0
1993,Калмыкия,319605.0
1993,Калужская область,1079108.0
1993,Камчатский край,458899.0
1993,Карачаево-Черкесия,433088.0
1993,Карелия,786088.0
1993,Кемеровская область,3093199.0
1993,Кировская область,1641886.0
1993,Костромская область,799790.0
1993,Краснодарский край,4864010.0
1993,Красноярский край,3160594.0
1993,Крым,
1993,Курганская область,1106598.0
1993,Курская область,1328161.0
1993,Ленинградская область,1680519.0
1993,Липецкая область,1238911.0
1993,Магаданская область,323673.0
1993,Марий Эл,758363.0
1993,Мордовия,960671.0
1993,Москва,9066025.0
1993,Московская область,6704332.0
1993,Мурманская область,1133261.0
1993,Ненецкий автономный округ,48235.0
1993,Нижегородская область,3753098.0
1993,Новгородская область,746950.0
1993,Новосибирская область,2746874.0
1993,Омская область,2168933.0
1993,Оренбургская область,2182602.0
1993,Орловская область,903489.0
1993,Пензенская область,1553447.0
1993,Пермский край,3003412.0
1993,Приморский край,2302779.0
1993,Псковская область,836046.0
1993,Республика Алтай,196371.0
1993,Республика Коми,1206079.0
1993,Республика Тыва,302348.0
1993,Ростовская область,4404578.0
1993,Рязанская область,1341302.0
1993,Самарская область,3268767.0
1993,Санкт-Петербург,4942891.0
1993,Саратовская область,2718415.0
1993,Сахалинская область,706651.0
1993,Свердловская область,4732538.0
1993,Севастополь,
1993,Северная Осетия,661783.0
1993,Смоленская область,1151759.0
1993,Ставропольский край,2575440.0
1993,Тамбовская область,1303773.0
1993,Татарстан,3719831.0
1993,Тверская область,1639834.0
1993,Томская область,1075425.0
1993,Тульская область,1834100.0
1993,Тюменская область,1400387.0
1993,Удмуртия,1624841.0
1993,Ульяновская область,1447819.0
1993,Хабаровский край,1607662.0
1993,Хакасия,574367.0
1993,Ханты-Мансийский автономный округ,1267751.0
1993,Челябинская область,3700052.0
1993,Чечня,1280519.0
1993,Чувашия,1347818.0
1993,Чукотский автономный округ,124351.0
1993,Якутия,1079678.0
1993,Ямало-Ненецкий автономный округ,463790.0
1993,Ярославская область,1464220.0
1994,Адыгея,448480.0
1994,Алтайский край,2684297.0
1994,Амурская область,1018407.0
1994,Архангельская область,1471475.0
1994,Астраханская область,1006099.0
1994,Башкортостан,4037178.0
1994,Белгородская область,1434551.0
1994,Брянская область,1462308.0
1994,Бурятия,1039946.0
1994,Владимирская область,1634028.0
1994,Волгоградская область,2693887.0
1994,Вологодская область,1348063.0
1994,Воронежская область,2488228.0
1994,Дагестан,2033523.0
1994,Еврейская автономная область,215960.0
1994,Забайкальский край,1269690.0
1994,Ивановская область,1269218.0
1994,Ингушетия,194171.0
1994,Иркутская область,2764225.0
1994,Кабардино-Балкария,810033.0
1994,Калининградская область,919306.0
1994,Калмыкия,318032.0
1994,Калужская область,1080681.0
1994,Камчатский край,439750.0
1994,Карачаево-Черкесия,433470.0
1994,Карелия,778118.0
1994,Кемеровская область,3072515.0
1994,Кировская область,1632494.0
1994,Костромская область,796563.0
1994,Краснодарский край,4940794.0
1994,Красноярский край,3139464.0
1994,Крым,
1994,Курганская область,1100563.0
1994,Курская область,1329266.0
1994,Ленинградская область,1676115.0
1994,Липецкая область,1242943.0
1994,Магаданская область,300157.0
1994,Марий Эл,757680.0
1994,Мордовия,958247.0
1994,Москва,9066612.0
1994,Московская область,6677307.0
1994,Мурманская область,1100549.0
1994,Ненецкий автономный округ,46504.0
1994,Нижегородская область,3737364.0
1994,Новгородская область,742100.0
1994,Новосибирская область,2733738.0
1994,Омская область,2164114.0
1994,Оренбургская область,2196785.0
1994,Орловская область,907552.0
1994,Пензенская область,1553178.0
1994,Пермский край,2982229.0
1994,Приморский край,2284070.0
1994,Псковская область,832136.0
1994,Республика Алтай,196977.0
1994,Республика Коми,1192063.0
1994,Республика Тыва,302160.0
1994,Ростовская область,4438295.0
1994,Рязанская область,1335735.0
1994,Самарская область,3278648.0
1994,Санкт-Петербург,4881563.0
1994,Саратовская область,2724629.0
1994,Сахалинская область,688638.0
1994,Свердловская область,4700591.0
1994,Севастополь,
1994,Северная Осетия,661144.0
1994,Смоленская область,1151190.0
1994,Ставропольский край,2619617.0
1994,Тамбовская область,1301227.0
1994,Татарстан,3740811.0
1994,Тверская область,1627224.0
1994,Томская область,1067978.0
1994,Тульская область,1826600.0
1994,Тюменская область,1393935.0
1994,Удмуртия,1620134.0
1994,Ульяновская область,1462824.0
1994,Хабаровский край,1591454.0
1994,Хакасия,573123.0
1994,Ханты-Мансийский автономный округ,1279483.0
1994,Челябинская область,3682673.0
1994,Чечня,1307071.0
1994,Чувашия,1345489.0
1994,Чукотский автономный округ,111422.0
1994,Якутия,1064617.0
1994,Ямало-Ненецкий автономный округ,467467.0
1994,Ярославская область,1456922.0
1995,Адыгея,449864.0
1995,Алтайский край,2694271.0
1995,Амурская область,995012.0
1995,Архангельская область,1453656.0
1995,Астраханская область,1014170.0
1995,Башкортостан,4062622.0
